,CLOC,DLOC,LLOC,LOC,McCC,NOI,NOS,NUMPAR,TCLOC,TLLOC,TLOC,TNOS,WarningInfo,Anti Pattern,Complexity Metric Rules,Coupling Metric Rules,Size Metric Rules,HCPL,HDIF,HEFF,HNDB,HPL,HPV,HTRP,HVOL
0,0.9999999999999998,0.6131937650221815,0.5631865578879637,0.6446292624486958,0.30052753028621193,0.14047337170893529,0.6228691588290233,0.0513700871799454,0.9998551758738631,0.5601169054365907,0.6415204704206398,0.620897555097745,0.432346790675214,0.2725420097996954,0.20654757330789403,0.014134837767900177,0.4205554736619516,0.1745310274393487,0.1958911903080251,0.187452593376953,0.18263656453061441,0.18921461851761492,0.1889563492614328,0.187452593814112,0.18263703459962916
1,0.6131937650221815,0.9999999999999999,0.015327208078405168,0.08816329028450538,0.0862242354129417,0.04293144210200029,0.008871476973631696,0.05828596706399275,0.6136217706102698,0.01587517051445516,0.08834983269688139,0.009475665148221079,0.0006333217345075511,0.002483123707178887,0.005452726120840467,0.024177154109815593,-0.0017023743209462069,0.01988941989872633,0.035692444346797796,0.013040646499967916,0.013610841396507797,0.013702709324120411,0.024638153694155035,0.013040648053017388,0.013610888504256714
2,0.5631865578879636,0.015327208078405166,1.0,0.9919806436900881,0.4081953387483777,0.1437609205359321,0.8106850253138913,0.06393543594853955,0.5630857496925084,0.9963449792945188,0.9888117699795915,0.8094207346417999,0.7489560934639506,0.5034171833092317,0.3194868680336301,-0.020874475197312968,0.7470419063725754,0.37417663893057784,0.32148968058359345,0.3383817399954652,0.393002800674937,0.4037193646956186,0.3837152270852858,0.3383817391257407,0.3930033397681632
3,0.6446292624486958,0.0881632902845054,0.9919806436900882,1.0,0.4114051350657646,0.15248672595379295,0.8450026602924836,0.06290372318234341,0.6445930788379686,0.9887438981032116,0.9971220929072697,0.8439823259541485,0.7501463603067865,0.49719230099103556,0.32021841924562694,-0.016579921816173897,0.7481868274018956,0.3804100881157089,0.3261330629291971,0.3365372813852349,0.40032667531337673,0.41099803714936445,0.3898831514948159,0.3365372804603139,0.4003271660721101
4,0.30052753028621193,0.0862242354129417,0.4081953387483777,0.4114051350657646,0.9999999999999999,0.2224896631476742,0.3707224610489609,0.12281253345978914,0.3003821441708588,0.4055887735606214,0.40903945755345245,0.36886301322290865,0.5584078657534871,0.6903200422963329,0.7593027780183779,-0.03796108494039248,0.2839097959620446,0.4151880989812366,0.5423841382019579,0.5088450774998861,0.40520071809185676,0.42386691166303375,0.45782472455678486,0.508845076416692,0.40520041612774044
5,0.14047337170893529,0.04293144210200028,0.1437609205359321,0.15248672595379295,0.2224896631476742,1.0,0.12625319363710424,0.03372940139521048,0.14067742484764123,0.14457203795238163,0.1531222826693338,0.12728155868841334,0.0887145487634614,0.12777130303791334,0.13371476267760604,-0.019952400472351542,0.0387204008706964,0.19729620230205086,0.1420401315916996,0.11667479978784805,0.1643356627218313,0.17519606614622923,0.2050053525564406,0.11667479633492264,0.16433397326205998
6,0.6228691588290233,0.008871476973631696,0.8106850253138913,0.8450026602924835,0.3707224610489609,0.12625319363710424,1.0,0.02257471411592149,0.6225651211283377,0.8065739139109152,0.841164957257929,0.9968842825289397,0.5923855967825807,0.3975461804744223,0.29821007376654945,-0.015578427972721527,0.5677824534533671,0.29253284018785247,0.2847164074799621,0.2579136851281455,0.31221760360725553,0.3269314061988053,0.30993135273986105,0.2579136840168175,0.3122180188265609
7,0.0513700871799454,0.05828596706399276,0.06393543594853955,0.0629037231823434,0.12281253345978914,0.03372940139521049,0.02257471411592149,0.9999999999999998,0.051847483503342826,0.06383572413975765,0.06292119737767064,0.022502332685803917,0.1391663496228624,0.15031985518574462,0.04643719708385563,-0.021708392363334703,0.14572659052648065,0.04360669548993791,0.07529722617306543,0.03400994199936669,0.032781086971696086,0.03187359924601624,0.04966348935888651,0.03400994043936248,0.032782928473591696
8,0.9998551758738631,0.6136217706102698,0.5630857496925084,0.6445930788379686,0.3003821441708588,0.14067742484764123,0.6225651211283378,0.051847483503342826,1.0,0.5609203792682619,0.6422917532942847,0.6214224006605467,0.4320140921064971,0.2722776575389792,0.20633457906605557,0.014163489968110466,0.4202613516196356,0.17541888285142077,0.1968642083458038,0.18900789573666912,0.18359165915063905,0.19009936749061535,0.18978620319270414,0.18900789623906294,0.1835921465023934
9,0.5601169054365907,0.01587517051445516,0.9963449792945187,0.9887438981032118,0.40558877356062145,0.14457203795238163,0.8065739139109152,0.06383572413975763,0.5609203792682619,1.0,0.9920540750298756,0.8119820740332081,0.7450029286098786,0.5001797253582844,0.3174826558553251,-0.019235134000140288,0.7423434634354156,0.38179804338630297,0.32978998444302254,0.3472198092035151,0.39993032968231645,0.41078775698344244,0.39172991431373194,0.34721980874812214,0.39993094389901723
