,CLOC,DLOC,LLOC,LOC,McCC,NOI,NOS,NUMPAR,TCLOC,TLLOC,TLOC,TNOS,WarningInfo,Anti Pattern,Complexity Metric Rules,Coupling Metric Rules,Size Metric Rules,HCPL,HDIF,HEFF,HNDB,HPL,HPV,HTRP,HVOL
0,0.9999999999999998,0.9711731458308999,0.13404460432162776,0.4923180467662596,0.1106781269234271,0.15763063602019872,0.11599470302652,0.13881138953702188,0.9977309194557732,0.13161105822477623,0.48012569802540794,0.11680003888849179,0.17708835095196268,0.0972253453481065,0.11169803857062072,-0.0020983216082700374,0.17359674091395835,-0.006450206761929162,0.0531468031287663,-0.006954975602752775,-0.01243633163944413,-0.010180198346218177,0.0016952805003990462,-0.006954975428320545,-0.01243623783748273
1,0.9711731458308998,0.9999999999999998,0.024125427758578143,0.37969380741897046,0.035253555728837274,0.10743604713066056,0.001197604953631477,0.11059983554769925,0.9662481513006879,0.020457728036072178,0.3662718565661058,-3.981568645136842e-06,0.0854163528750844,0.03500680264349411,0.04553935673465443,-0.005543872901387644,0.08739604499052377,-0.04507909159181253,-0.01825632566828155,-0.034584164556763185,-0.04240536631251374,-0.04568291243172055,-0.04688476488382606,-0.03458416434068624,-0.042405303328920535
2,0.1340446043216278,0.02412542775857814,1.0,0.9243102513004592,0.5864578468338624,0.24539570946597036,0.821227539203128,0.3359231036124714,0.1379880361755024,0.9829956898268771,0.9098264647941839,0.8101784219847747,0.7638841517628593,0.5974019720523019,0.49242390951595744,0.05817140961090547,0.7356739837302297,0.4393609918898761,0.4711073516138221,0.38289345944743913,0.4116336900700872,0.4352398918244167,0.4737066068592451,0.38289345723478657,0.4116337651752903
3,0.4923180467662597,0.3796938074189705,0.9243102513004592,1.0,0.5595551586085951,0.2908351643017761,0.7728930702852701,0.34930985354452054,0.49546211731279816,0.9119241053001786,0.985511318907882,0.7666674164505385,0.7365660409299214,0.5618691045844817,0.47802142357599187,0.0478183569063544,0.7087441963189867,0.36658656449375665,0.4409932053969912,0.3142909517754504,0.33663747641902664,0.35980908457162475,0.4045302490001823,0.3142909499949954,0.3366375697564748
4,0.11067812692342711,0.035253555728837274,0.5864578468338623,0.5595551586085952,1.0,0.2236767933615453,0.7515925118121857,0.1517091386839641,0.1129241976127515,0.5741664673287161,0.5486593313903377,0.7366147516173542,0.5592753255962745,0.4720220942402503,0.6622517579105528,0.06781584690238968,0.4340671553691939,0.5048284703888465,0.5307808945134711,0.4680418570898396,0.4772866010655834,0.49685979979895467,0.5376506818065385,0.46804185823043626,0.47728663323865916
5,0.1576306360201987,0.10743604713066056,0.24539570946597036,0.2908351643017761,0.22367679336154533,1.0,0.2747170566598631,0.047939472628790475,0.16760210703548759,0.26417285188233464,0.3078946932670345,0.29597103800703617,0.19909989721951057,0.14472381245592061,0.179966746238382,0.3951053052537515,0.1549748319138932,-0.0004347357232522182,0.10047869164854589,-0.020628926406170114,-0.017373871108998417,-0.007578193563769916,0.02578191953096003,-0.02062892666426856,-0.017373843181313083
6,0.11599470302651999,0.001197604953631477,0.821227539203128,0.7728930702852701,0.7515925118121857,0.2747170566598631,1.0,0.2557872195538492,0.12016538684119163,0.8090692407644265,0.7624519639402778,0.984087234177705,0.7191832705983987,0.5637488049903739,0.6320300408548368,0.07649215568148457,0.6337676942005939,0.553162397432974,0.5926994478902119,0.5207881515084296,0.5269959520966088,0.551032450861811,0.5900933418455206,0.5207881510158772,0.526996003461719
7,0.13881138953702188,0.11059983554769925,0.33592310361247146,0.3493098535445206,0.15170913868396407,0.047939472628790475,0.2557872195538492,1.0,0.13871820588556272,0.3222653532478363,0.3363239743670389,0.247090934598746,0.4785739679175701,0.6121287714662771,0.12659673669850327,-0.014811565367570055,0.5291477081587257,0.11657978505281559,0.1644439510319818,0.11018268343004424,0.10681536072193164,0.11340410182758595,0.13334542718171674,0.11018268402097611,0.10681540424100947
8,0.9977309194557732,0.9662481513006878,0.1379880361755024,0.4954621173127981,0.1129241976127515,0.16760210703548759,0.12016538684119163,0.13871820588556275,0.9999999999999998,0.14142176780980414,0.4896378724651761,0.12744866108750014,0.18189924113072523,0.09853846448900691,0.11332451076057036,-0.002210307737017811,0.1782162327533018,-0.004331756430452959,0.05785109020177115,-0.006299951776025725,-0.011460751122150763,-0.008756033977087463,0.004833133366541287,-0.006299951619308902,-0.011460662339202163
9,0.13161105822477623,0.020457728036072178,0.9829956898268771,0.9119241053001786,0.5741664673287161,0.26417285188233464,0.8090692407644265,0.32226535324783634,0.14142176780980414,1.0,0.9285395986919439,0.8283909810604865,0.7628438426433627,0.586352692189535,0.48708450380629015,0.055695110280033794,0.7298192780606443,0.4315280079748731,0.4678576363234606,0.3723302638999939,0.40119487448027186,0.42524347083520275,0.46712816815271413,0.3723302617315917,0.4011949361568994
