,CLOC,DLOC,LLOC,LOC,McCC,NOI,NOS,NUMPAR,TCLOC,TLLOC,TLOC,TNOS,WarningInfo,Anti Pattern,Complexity Metric Rules,Coupling Metric Rules,Size Metric Rules,HCPL,HDIF,HEFF,HNDB,HPL,HPV,HTRP,HVOL
0,1.0,0.8119084856922947,0.4344836055069827,0.6257241151633075,0.458723521360911,0.19547370816311005,0.4895330028520163,0.2711065716436722,0.9869598301541099,0.4276204058076014,0.6081872818353905,0.4825749351822922,0.4305020296746276,0.358217508112065,0.3304687338231966,0.175912509984219,0.398116557328257,0.30432808788408233,0.32740126956668913,0.2468903916272032,0.30012576689961135,0.31773023174138887,0.32587750631574774,0.2468903946182998,0.3001260517615045
1,0.8119084856922948,1.0,0.13374049397693494,0.3046634510071445,0.19960222708492756,0.04339207808326736,0.15777608975072457,0.1574154708474297,0.7973182835434128,0.12798446489213675,0.29039767794678595,0.15318436047174583,0.17610210774095253,0.18433097550098015,0.11909258124492396,0.020397734868388744,0.17868199278816457,0.10148806294527797,0.1101326699921347,0.08144818133646059,0.09958667990894186,0.10881803016778917,0.11523271399392032,0.08144818057064375,0.09958621702140115
2,0.4344836055069827,0.13374049397693494,0.9999999999999998,0.9681215806826813,0.7680046954429367,0.43748366087452867,0.923902330336297,0.4324010685015504,0.4330165765916167,0.9648011579634969,0.9342123513579483,0.9006555124782644,0.7601656186176994,0.5984894456711367,0.5624919538729224,0.3509493851874125,0.6932777652473999,0.6649971026696041,0.6232573187639737,0.5177738140433401,0.6538733491409803,0.6797857529404189,0.6835319673659074,0.5177738172874128,0.6538736000829174
3,0.6257241151633076,0.3046634510071444,0.9681215806826813,0.9999999999999999,0.7814236463663887,0.45073356149112914,0.9315255735554081,0.44294771995486215,0.6226992766710127,0.9421982653469891,0.9710510497424032,0.9143416167325975,0.7717200929680708,0.6048004824499953,0.5760644579139457,0.37231370391159396,0.7008065009008451,0.6459157056810388,0.6192309581303667,0.5028497996770639,0.6338779798822183,0.6612532749524175,0.6687733150457069,0.5028498035373065,0.6338782780280099
4,0.45872352136091105,0.19960222708492756,0.7680046954429367,0.7814236463663887,0.9999999999999999,0.4065754321705439,0.855935002938009,0.26909914323289397,0.45377398455993606,0.7380136701399606,0.750681580742065,0.8298480756783899,0.6895901630045941,0.6306069922305096,0.7459548919733411,0.34503718902675556,0.5375092766499386,0.6693168641331034,0.6520651682305757,0.5757284799704478,0.6699430454307012,0.6955277636389791,0.6964436329844641,0.5757284824868606,0.6699431457397307
5,0.19547370816311008,0.04339207808326736,0.4374836608745286,0.4507335614911292,0.4065754321705439,0.9999999999999999,0.4427650769657268,0.15671906354246642,0.20076349181948885,0.42709904306009633,0.4397605296482134,0.43617974632778217,0.47052850209603914,0.316827799584816,0.3522765409156438,0.7178801574856772,0.36118521634740663,0.22552471521098325,0.22618986620396647,0.09942605970936344,0.19982089750342663,0.22479439178333901,0.2556159498694559,0.09942606276589352,0.19982121497278388
6,0.4895330028520163,0.15777608975072457,0.9239023303362971,0.9315255735554082,0.8559350029380088,0.4427650769657268,0.9999999999999999,0.37797710394611833,0.48701317917045006,0.8938300251586353,0.9002097848510235,0.9743742427332764,0.7548766224732034,0.5935249053054287,0.6233311676033129,0.35258977204798686,0.6677654220916278,0.6726604873034713,0.6542050153251265,0.5674997586991128,0.6761360324631496,0.7016177970699993,0.6961399494152828,0.567499761491387,0.6761362090621316
7,0.27110657164367225,0.1574154708474297,0.43240106850155047,0.4429477199548622,0.26909914323289397,0.1567190635424664,0.37797710394611833,1.0,0.2640159174755559,0.41541310005333265,0.4245074959703492,0.3686192516552671,0.5107919592277508,0.5839968218876802,0.16805743872113166,0.16132478937071412,0.5673133228215493,0.17968994068076494,0.2341491449065303,0.09094555987825526,0.16587527315835252,0.1964203492975267,0.221062391645965,0.090945562059153,0.16587555973926724
8,0.98695983015411,0.7973182835434128,0.4330165765916167,0.6226992766710127,0.4537739845599361,0.20076349181948885,0.48701317917045,0.2640159174755559,1.0,0.4538723624888374,0.6340711717066717,0.5037297329373068,0.43614810015496924,0.35722294691999756,0.3323047709471843,0.17350465410565033,0.40308249269329105,0.31300854928233246,0.33192138110537084,0.25133324210911345,0.30840719020744095,0.3255841733774161,0.33373411213795534,0.25133324549802666,0.3084074874936909
9,0.42762040580760147,0.12798446489213675,0.9648011579634967,0.9421982653469894,0.7380136701399606,0.4270990430600964,0.8938300251586353,0.41541310005333265,0.4538723624888374,0.9999999999999998,0.9713730412303793,0.9293732452414535,0.7773415249435036,0.5851743114950313,0.5606777372400372,0.34106712294391545,0.7114666332742418,0.6783378642466329,0.6211201817359148,0.5227625997022871,0.6681081966187,0.6910672393186899,0.6921974532322667,0.5227626044602017,0.6681084047585876
10,0.6081872818353905,0.29039767794678595,0.9342123513579483,0.9710510497424032,0.7506815807420649,0.4397605296482134,0.9002097848510234,0.4245074959703492,0.6340711717066717,0.9713730412303793,0.9999999999999999,0.9359140699589907,0.7817315896857208,0.5899738654647168,0.5709372331255033,0.35997640688466237,0.711463113736335,0.6545456610048662,0.6143786431863776,0.5047606802945728,0.6431628299555959,0.6678262421546649,0.6731969598836963,0.5047606854034355,0.6431630801040065
11,0.4825749351822923,0.15318436047174583,0.9006555124782645,0.9143416167325975,0.8298480756783899,0.43617974632778217,0.9743742427332764,0.3686192516552671,0.5037297329373068,0.9293732452414534,0.9359140699589906,1.0,0.7686381943812586,0.5839922449929634,0.6197687497001466,0.34574469381884476,0.681407981184857,0.6858560130727811,0.6545129262207918,0.5702504742648477,0.6885395726608653,0.7120864435226375,0.7060410110122461,0.5702504782709044,0.6885396803512472
12,0.43050202967462753,0.17610210774095253,0.7601656186176993,0.7717200929680706,0.6895901630045941,0.47052850209603914,0.7548766224732033,0.5107919592277508,0.4361481001549692,0.7773415249435037,0.7817315896857209,0.7686381943812586,1.0,0.7251410125235513,0.6536243485630647,0.4847105763167825,0.9409967653189946,0.5748735605375782,0.4490440367707553,0.502588250543162,0.5831569869188065,0.5696949753713657,0.5405799361407747,0.5025882534820019,0.5831567606134217
13,0.358217508112065,0.18433097550098018,0.5984894456711367,0.6048004824499953,0.6306069922305095,0.316827799584816,0.5935249053054287,0.5839968218876802,0.35722294691999756,0.5851743114950313,0.5899738654647168,0.5839922449929634,0.7251410125235512,0.9999999999999998,0.6753838569863722,0.24615518260505173,0.6280501752376544,0.4152136034595689,0.4280658896189894,0.26659325236552656,0.40118955168747705,0.43405827018860177,0.4449241779966299,0.26659325512624676,0.4011894340571171
14,0.3304687338231966,0.11909258124492396,0.5624919538729224,0.5760644579139457,0.7459548919733411,0.35227654091564375,0.6233311676033128,0.16805743872113166,0.3323047709471843,0.5606777372400372,0.5709372331255033,0.6197687497001467,0.6536243485630647,0.675383856986372,1.0,0.2905778168802363,0.4014222208279858,0.47509498011086404,0.4447949658831069,0.35211108326624524,0.47506331436554305,0.4959356526184391,0.4834609533273181,0.3521110847929569,0.4750627508192027
15,0.175912509984219,0.020397734868388744,0.3509493851874125,0.37231370391159396,0.34503718902675556,0.7178801574856772,0.3525897720479868,0.16132478937071412,0.17350465410565033,0.34106712294391545,0.3599764068846624,0.3457446938188447,0.48471057631678255,0.24615518260505173,0.2905778168802363,1.0,0.3609409759516505,0.21083955508647179,0.15921338099542048,0.10472079596162794,0.18654769397882673,0.19141607126174176,0.20861518497925916,0.10472079907417933,0.18654773682019107
16,0.398116557328257,0.17868199278816457,0.6932777652473999,0.7008065009008451,0.5375092766499386,0.36118521634740663,0.6677654220916278,0.5673133228215493,0.4030824926932911,0.7114666332742418,0.711463113736335,0.681407981184857,0.9409967653189947,0.6280501752376545,0.40142222082798573,0.3609409759516505,1.0,0.52180095309029,0.37894022709538744,0.4938852163310074,0.5362175978021662,0.5094814148352584,0.4741787760664852,0.49388521906122185,0.5362175459730468
17,0.3043280878840824,0.10148806294527797,0.6649971026696042,0.6459157056810387,0.6693168641331034,0.22552471521098327,0.6726604873034713,0.17968994068076496,0.31300854928233246,0.6783378642466329,0.6545456610048662,0.6858560130727811,0.5748735605375782,0.41521360345956887,0.475094980110864,0.2108395550864718,0.52180095309029,1.0,0.8310601507712339,0.8518440053661638,0.983173654072146,0.9714671596418677,0.9634824679465925,0.8518440075588442,0.9831735604005136
18,0.32740126956668913,0.1101326699921347,0.6232573187639737,0.6192309581303665,0.6520651682305757,0.22618986620396647,0.6542050153251265,0.2341491449065303,0.33192138110537084,0.6211201817359148,0.6143786431863776,0.6545129262207918,0.4490440367707553,0.42806588961898945,0.4447949658831069,0.15921338099542048,0.37894022709538744,0.8310601507712337,1.0,0.6283967836996608,0.8202838239140452,0.8953790112259133,0.9173030026589681,0.628396786981671,0.8202830853753886
19,0.24689039162720317,0.08144818133646058,0.5177738140433401,0.5028497996770639,0.5757284799704478,0.09942605970936343,0.5674997586991128,0.09094555987825526,0.25133324210911345,0.5227625997022872,0.5047606802945728,0.5702504742648477,0.502588250543162,0.26659325236552656,0.35211108326624524,0.10472079596162794,0.4938852163310074,0.8518440053661638,0.6283967836996608,1.0,0.9041466529382692,0.8250162130957667,0.7359084048049355,0.9999999999999982,0.9041469210701856
20,0.30012576689961135,0.09958667990894188,0.6538733491409804,0.6338779798822182,0.6699430454307012,0.19982089750342663,0.6761360324631497,0.16587527315835252,0.30840719020744095,0.6681081966187,0.6431628299555959,0.6885395726608653,0.5831569869188066,0.40118955168747705,0.47506331436554305,0.18654769397882673,0.5362175978021662,0.983173654072146,0.8202838239140452,0.9041466529382692,1.0,0.9808858778012175,0.9330873340252884,0.9041466542884927,0.9999999994842615
21,0.31773023174138887,0.10881803016778915,0.6797857529404189,0.6612532749524175,0.6955277636389791,0.22479439178333901,0.7016177970699994,0.1964203492975267,0.3255841733774161,0.69106723931869,0.6678262421546649,0.7120864435226375,0.5696949753713657,0.4340582701886018,0.4959356526184391,0.19141607126174176,0.5094814148352584,0.9714671596418676,0.8953790112259133,0.8250162130957668,0.9808858778012176,1.0,0.9712163710842567,0.8250162150783797,0.980885716252615
22,0.3258775063157478,0.11523271399392032,0.6835319673659074,0.6687733150457069,0.696443632984464,0.2556159498694559,0.6961399494152829,0.22106239164596503,0.3337341121379553,0.6921974532322667,0.6731969598836963,0.7060410110122463,0.5405799361407747,0.44492417799663,0.4834609533273181,0.20861518497925918,0.4741787760664852,0.9634824679465925,0.9173030026589681,0.7359084048049356,0.9330873340252885,0.9712163710842567,1.0,0.7359084075958024,0.9330869508312468
23,0.2468903946182998,0.08144818057064375,0.5177738172874128,0.5028498035373065,0.5757284824868606,0.09942606276589352,0.567499761491387,0.090945562059153,0.25133324549802666,0.5227626044602017,0.5047606854034355,0.5702504782709044,0.5025882534820019,0.26659325512624676,0.35211108479295683,0.10472079907417933,0.4938852190612219,0.8518440075588442,0.628396786981671,0.9999999999999982,0.9041466542884927,0.8250162150783797,0.7359084075958026,0.9999999999999999,0.9041469224203963
