,CLOC,DLOC,LLOC,LOC,McCC,NOI,NOS,NUMPAR,TCLOC,TLLOC,TLOC,TNOS,WarningInfo,Anti Pattern,Complexity Metric Rules,Coupling Metric Rules,Size Metric Rules,HCPL,HDIF,HEFF,HNDB,HPL,HPV,HTRP,HVOL
0,1.0,0.5168603554173028,0.45016790572457366,0.5148645200128107,0.505241914735257,0.2238085699464748,0.5156722894335334,0.14565016229481847,0.9444130821801828,0.45930239623287844,0.5147338729669253,0.5031742020085994,0.5005630441265586,0.36216012105079753,0.34383388344412275,0.13201476315507343,0.5037510327005191,0.3794837282543728,0.31422996294242117,0.3235704112648746,0.3765827318624182,0.37988704990349303,0.3687543557934475,0.32357040767874307,0.3765824818797469
1,0.5168603554173027,1.0,0.0016689555528447526,0.04529079324547124,0.034114224629562616,0.07925849148232247,0.025270292120406195,0.1168390343828628,0.4689130935010216,0.007693791947885897,0.04669279006333957,0.03028271174948023,0.05192464632902948,0.09146377161444472,0.0441529835496948,0.0276608860913721,0.047639749966700784,0.04157662313021583,0.04749424915665204,0.03305103922152823,0.043028083665171725,0.0456895969829897,0.0447729382414923,0.033051037809506786,0.043028091162551005
2,0.45016790572457366,0.0016689555528447526,1.0,0.9940112154949913,0.7872389637109145,0.2274462497471894,0.8610823784940981,0.04241061990508623,0.4312007910125318,0.9630631869033022,0.9511679942571405,0.8033473336513763,0.7596745195411394,0.5930441381134813,0.5960840387384883,0.14900294455203614,0.7303065431070719,0.4958181443410981,0.46874561578182594,0.362922430620537,0.4689489842787187,0.5051591078452958,0.5323526087346019,0.3629224281506992,0.4689492082587871
3,0.5148645200128107,0.045290793245471236,0.9940112154949913,0.9999999999999999,0.8092079550505554,0.2484639926214581,0.8842175363060234,0.04938326002872511,0.4954869264143648,0.9652387429219522,0.9638717536141491,0.8316039219053102,0.7764839711877605,0.6053499739150194,0.6125328495937434,0.1599116568802627,0.7444007518480825,0.521718010191497,0.4876722646976575,0.38798315598275623,0.4951736597085746,0.5303687573184324,0.5559992529315595,0.38798315346236817,0.4951738687047805
4,0.505241914735257,0.03411422462956262,0.7872389637109146,0.8092079550505554,1.0,0.2864355532006076,0.9115536112578816,0.13975176294201525,0.48617375196132,0.7867799142063853,0.7997997483292242,0.866483263405477,0.8014584732578739,0.6707870146559517,0.7238754770382042,0.22644732052069902,0.7213430675052542,0.6506294608866697,0.5769730997501906,0.5310346686309112,0.6269137151140738,0.651497587393047,0.6662239713514619,0.5310346640496865,0.6269137150483841
5,0.22380856994647483,0.07925849148232247,0.2274462497471894,0.2484639926214581,0.2864355532006076,0.9999999999999999,0.31060437129106266,0.020772116387080874,0.23947260793074573,0.27725767491540604,0.2921455455970583,0.3477581268496525,0.2907261466387133,0.20724845559561633,0.2094886441411244,0.29201951543299887,0.27809646232541174,0.24913649472549346,0.1988761883979186,0.23411414713766998,0.2475124383736683,0.2443710441416461,0.23902932273940797,0.23411414814456405,0.24751236289778486
6,0.5156722894335334,0.025270292120406195,0.8610823784940981,0.8842175363060234,0.9115536112578816,0.3106043712910626,1.0,0.0691134011630433,0.5010140306556575,0.85904503460142,0.8728666915437148,0.9483105243581154,0.8008171176789427,0.6350750468837101,0.6778000014355955,0.22422167742322724,0.7426472360126739,0.6229899626766269,0.5727858126244797,0.5023068680630102,0.6028637850342968,0.6329429364724046,0.6465024588254246,0.5023068657626324,0.6028638314381137
7,0.14565016229481847,0.1168390343828628,0.04241061990508623,0.04938326002872511,0.13975176294201525,0.020772116387080874,0.0691134011630433,1.0,0.15277501672720314,0.05582471383048349,0.06195336136534629,0.08102443780251155,0.196832923313126,0.2812765649339429,0.08761313091133978,0.01841581634757001,0.2229562214014027,0.12639141752682284,0.18171407084444113,0.08569216651618779,0.11797676369331395,0.1396167441004645,0.15828538489450558,0.08569216543360936,0.11797566725040573
8,0.9444130821801828,0.4689130935010216,0.4312007910125318,0.4954869264143648,0.48617375196131996,0.23947260793074573,0.5010140306556575,0.15277501672720314,1.0,0.5044141127198508,0.564029880330695,0.567749654582486,0.5667826315374734,0.4157835345516949,0.4093546914526019,0.12872787634854804,0.5588465566525369,0.47747491067881376,0.3681033897267437,0.4720069566610074,0.49513514940633563,0.48429976778085265,0.44742765279049573,0.47200695783699803,0.4951348631148638
9,0.45930239623287844,0.007693791947885897,0.9630631869033022,0.9652387429219522,0.7867799142063853,0.27725767491540604,0.85904503460142,0.055824713830483486,0.5044141127198508,1.0,0.9950061930549411,0.8846018487210474,0.8205956943514816,0.6415764028759909,0.6513169978096487,0.17169389879993108,0.7809865064173034,0.6104071104260089,0.5227418538700888,0.5072778894377771,0.5952698449094419,0.6146602456148684,0.6220777793930387,0.5072778890811918,0.5952699696113812
